sat-epsilon,original-prediction,second-best-prediction
2.0370477157786318,"[5 2 2 5 3 0 9 8 2 3 0 6 8 4 9 9 6 2 1 8 3 3 8 9 3 7 0 7 6 5 1 8 4 0 3 9 7
 3 0 4 5 8 3 0 5 5 6 8 8 4]","[9 9 3 2 9 4 3 3 3 9 9 3 3 5 3 2 0 9 4 3 9 0 3 3 0 2 3 3 9 9 3 3 8 3 2 6 3
 9 3 3 9 5 2 2 9 2 9 3 3 3]"
2.018845934672195,"[3 3 5 1 8 0 7 9 2 6 3 1 2 4 5 3 9 2 4 2 8 3 1 7 4 5 3 9 3 6 6 5 0 2 4 8 3
 7 3 0 8 9 3 9 3 5 2 5 1 3]","[0 9 9 4 3 2 2 2 5 1 4 4 9 8 2 2 5 7 8 9 3 0 4 3 3 9 9 2 9 9 9 9 3 3 3 3 4
 2 9 4 3 3 0 3 9 8 5 9 4 2]"
2.0090663661764667,"[1 8 6 4 8 2 7 5 6 8 6 3 2 8 8 8 4 8 2 3 0 7 5 0 1 3 3 5 6 2 4 0 9 9 4 1 7
 3 6 3 3 1 7 2 7 8 0 3 7 2]","[4 3 9 3 4 5 6 2 0 3 9 9 3 5 3 3 8 3 9 4 4 3 2 2 4 9 0 9 3 3 3 3 5 3 8 4 3
 2 1 2 0 9 9 7 2 3 9 4 2 9]"
2.0528977302307694,"[3 0 8 6 3 8 5 9 5 4 0 3 4 0 1 5 2 5 3 7 8 2 9 8 1 8 9 5 9 6 1 3 9 3 3 9 3
 4 9 3 0 9 4 2 7 9 3 8 2 7]","[2 3 3 9 9 3 2 2 9 5 9 2 3 4 4 9 7 8 9 3 3 3 3 3 4 3 3 2 2 3 9 9 3 9 4 2 0
 8 2 4 2 3 3 3 2 5 0 3 9 9]"
1.9924894844809051,"[1 6 8 9 9 8 4 7 8 3 8 6 6 5 3 7 2 1 1 3 3 8 3 6 9 3 6 0 3 5 4 0 3 7 8 9 5
 9 0 3 2 5 5 1 7 2 4 7 5 3]","[4 9 3 2 3 3 3 2 3 2 4 9 3 8 9 3 3 3 3 9 0 3 2 9 5 4 0 3 2 9 8 2 9 2 3 3 9
 2 4 9 9 9 9 4 9 7 8 3 9 9]"
2.022440164322222,"[5 8 3 4 1 0 0 5 1 2 5 9 9 9 1 3 3 8 5 9 0 7 1 0 7 3 2 8 6 2 0 9 6 4 1 9 6
 5 9 9 9 3 5 6 3 8 5 8 8 2]","[2 5 2 3 3 3 9 9 4 3 9 3 2 5 9 9 4 3 8 3 3 3 4 3 9 0 3 3 1 5 4 6 9 8 4 3 9
 9 2 2 2 0 9 9 9 3 9 3 3 9]"
2.046574413760795,"[3 4 0 3 7 0 7 5 2 2 3 9 3 6 8 4 9 1 6 0 5 5 3 5 9 6 3 5 9 3 8 9 8 9 7 4 0
 8 3 1 0 9 9 2 7 8 4 3 4 9]","[0 8 2 9 9 3 3 9 9 9 9 2 9 9 3 8 5 4 1 5 9 8 0 9 2 0 4 2 6 9 3 2 5 5 6 5 3
 3 0 3 2 3 3 9 2 3 3 2 3 3]"
2.060443937097399,"[2 3 3 4 6 9 5 4 8 8 9 2 5 8 9 8 9 9 8 7 6 3 9 8 8 2 7 2 1 5 2 3 2 0 3 8 1
 6 6 6 0 3 5 2 1 0 9 3 8 3]","[3 4 0 5 3 3 8 8 3 3 2 3 9 3 3 3 2 3 5 2 9 0 2 3 4 9 6 7 3 9 5 9 9 3 9 3 4
 9 9 9 3 2 9 0 4 2 3 2 3 9]"
2.0601200240304207,"[1 2 7 4 9 6 8 9 9 3 1 2 6 3 2 3 0 3 3 2 9 0 5 1 3 5 0 0 8 9 3 4 0 9 9 9 6
 5 8 3 7 7 7 5 8 2 0 3 4 5]","[4 9 3 3 2 1 3 6 5 9 3 9 9 4 3 9 3 4 2 5 3 9 9 4 0 2 4 2 3 3 9 8 3 3 2 3 0
 9 3 9 3 2 2 2 3 7 2 2 8 9]"
2.019271837406798,"[4 0 3 7 3 0 1 9 5 8 8 2 3 9 1 3 1 1 8 8 3 0 9 6 5 9 3 4 5 6 3 3 2 8 2 9 4
 5 9 0 9 3 1 0 6 8 8 6 1 3]","[3 2 9 3 2 9 4 3 9 3 3 5 9 5 3 2 4 4 3 3 9 3 3 9 9 3 0 8 2 9 9 2 5 3 9 5 3
 9 2 3 2 2 3 2 3 4 5 0 4 0]"
1.909422518241978,"[9 9 7 8 8 6 0 9 9 6 3 3 4 7 7 5 5 2 5 8 8 6 7 8 4 5 4 0 8 3 3 2 5 9 9 6 4
 5 8 1 0 9 6 4 4 9 1 3 1 6]","[5 2 9 3 3 9 3 2 2 1 4 9 8 2 6 2 9 3 9 3 5 9 3 3 3 8 8 2 3 9 2 9 9 5 3 0 8
 2 3 4 5 2 9 5 3 3 3 9 9 9]"
2.061840397928919,"[3 2 8 3 2 9 1 9 1 2 3 3 2 5 3 5 8 1 8 2 9 7 9 0 3 3 4 1 0 1 8 7 2 9 5 0 9
 3 6 1 4 4 8 9 5 3 9 0 7 6]","[9 9 3 9 0 2 4 6 3 5 9 2 9 9 0 2 3 4 3 7 5 2 3 3 9 9 8 4 2 4 3 3 3 2 9 2 2
 9 9 3 3 8 3 3 9 4 5 9 9 1]"
2.0595016664058265,"[8 5 8 5 5 0 3 0 4 2 5 9 1 1 2 4 8 3 0 7 4 9 3 9 4 4 2 0 5 9 7 4 5 8 3 7 6
 8 8 8 1 3 0 2 3 3 3 2 9 3]","[3 9 4 2 9 4 9 2 5 3 9 3 4 4 9 8 3 0 5 2 8 3 2 3 3 3 0 3 9 3 6 8 8 3 9 2 9
 3 3 3 3 9 3 5 2 4 2 9 5 0]"
1.999841105774515,"[4 8 2 8 3 1 6 0 8 8 3 9 3 5 9 4 3 7 3 1 8 2 1 0 2 4 9 2 2 8 9 8 9 6 9 3 7
 5 8 4 6 0 1 6 4 5 5 7 0 8]","[8 3 9 3 9 3 0 3 3 4 9 3 2 9 2 3 9 6 4 4 3 3 3 2 0 3 3 7 5 3 2 3 5 1 3 9 2
 9 3 5 9 9 4 9 3 9 2 9 3 3]"
1.9542658556443988,"[3 2 8 9 5 1 8 1 0 6 8 7 1 3 3 9 8 3 3 7 7 7 3 8 9 5 4 3 1 8 7 9 8 2 3 6 5
 4 0 4 3 3 1 1 6 3 4 1 3 9]","[4 3 3 3 2 4 3 4 4 3 3 6 4 9 9 3 3 9 0 2 9 3 2 3 3 2 3 9 3 3 2 2 3 5 4 9 9
 5 5 3 9 2 4 9 9 0 8 3 2 5]"
2.0470202610450206,"[2 4 7 2 8 3 3 9 5 3 3 1 3 0 3 3 5 6 8 9 7 9 9 7 8 0 6 5 6 7 9 2 4 6 1 2 2
 3 1 8 0 5 5 3 5 0 9 0 5 5]","[0 8 2 5 4 0 9 3 9 2 4 4 9 5 0 4 8 0 3 2 9 3 3 3 3 2 9 9 9 2 2 9 3 9 4 9 7
 9 4 3 9 2 9 0 9 4 5 3 9 2]"
2.117850104686738,"[1 4 1 3 8 9 9 3 9 9 9 9 0 4 9 3 0 7 3 3 8 8 6 8 7 6 1 6 3 0 5 5 2 5 4 2 3
 8 4 0 3 2 9 8 1 3 5 0 3 4]","[4 3 3 9 3 2 2 2 2 5 3 3 3 8 5 0 9 3 9 9 3 3 3 3 6 9 4 1 4 3 9 2 0 8 3 5 9
 3 8 4 9 3 2 4 4 0 9 2 9 5]"
2.017620175338519,"[1 2 9 9 3 0 4 6 9 5 7 3 8 3 3 0 2 8 6 3 8 8 5 5 3 8 8 4 5 3 8 3 2 3 1 4 0
 7 7 7 1 4 6 8 1 9 3 1 3 9]","[9 5 5 3 9 2 3 9 6 8 2 0 3 0 9 4 9 3 3 2 3 3 2 9 9 5 3 3 9 0 4 9 9 9 4 8 2
 2 6 2 4 8 0 3 3 5 4 4 4 3]"
2.0861011822225928,"[0 3 3 3 3 9 4 4 1 7 7 9 6 3 3 8 9 0 2 8 8 0 8 8 5 7 5 6 1 1 9 0 9 3 7 3 4
 2 9 5 3 8 1 7 8 5 9 4 2 7]","[2 0 9 0 2 3 3 5 4 3 2 2 3 9 9 3 2 4 5 3 3 2 3 3 9 2 9 0 3 9 5 3 3 4 9 9 3
 5 3 2 2 3 4 6 3 8 2 8 0 2]"
2.0324413264383074,"[0 7 9 4 9 9 1 5 1 4 3 3 0 5 1 2 3 7 8 7 3 1 2 4 2 8 7 6 1 4 9 2 0 3 0 4 3
 2 3 3 6 9 2 5 9 3 4 9 8 6]","[3 2 2 8 3 2 4 9 4 3 9 2 2 8 4 7 2 2 3 3 9 4 3 5 9 3 2 1 9 3 3 9 2 0 3 3 9
 5 2 4 9 5 3 9 2 4 3 5 5 9]"
2.046226400417941,"[3 7 1 5 0 0 1 8 8 6 8 0 4 3 3 6 2 0 1 3 2 3 8 1 4 9 4 1 2 9 5 3 5 7 1 0 7
 9 2 5 9 6 3 5 3 4 2 0 3 7]","[0 2 3 9 9 2 3 5 3 9 3 2 8 9 4 1 9 3 4 2 5 4 3 4 5 3 3 9 3 5 8 9 9 9 4 3 2
 5 9 2 2 9 0 9 2 8 7 4 2 3]"
2.0513994915357774,"[8 3 5 4 2 5 9 8 5 3 7 3 4 3 3 6 1 0 6 1 2 3 5 6 1 7 0 2 3 7 9 2 3 6 2 8 9
 7 8 5 4 3 0 7 9 0 6 1 8 9]","[3 9 2 5 9 9 2 3 8 4 2 0 3 9 0 1 4 2 9 4 9 9 9 9 4 6 3 5 4 9 2 5 9 9 3 5 3
 3 3 9 8 9 9 2 2 5 3 9 3 5]"
2.0288956850549953,"[3 3 9 3 3 9 2 7 4 1 3 0 9 2 5 8 7 9 7 0 3 7 7 7 8 5 6 4 9 5 2 1 1 8 1 4 1
 9 8 8 9 6 3 6 0 3 8 0 5 3]","[2 9 3 9 9 3 9 2 3 4 9 3 2 0 8 3 9 2 3 5 4 2 6 3 3 2 9 5 6 9 9 9 4 3 4 3 3
 2 3 5 5 9 2 9 3 0 3 9 9 0]"
2.0095858426679722,"[3 4 5 9 2 3 3 7 2 1 4 3 4 3 9 0 8 6 6 3 3 6 3 9 8 0 8 1 3 8 9 2 1 1 5 3 8
 1 5 1 3 3 2 6 4 4 9 8 7 7]","[4 8 9 3 7 2 2 3 3 4 8 9 5 2 3 4 3 0 1 0 9 9 9 2 5 2 3 4 4 3 5 5 4 3 2 9 4
 4 8 4 2 9 5 3 8 3 3 3 2 2]"
2.0448080324774867,"[7 5 8 9 0 1 9 2 8 4 6 5 4 3 6 5 9 1 3 5 6 3 2 9 0 3 1 0 8 3 5 9 9 5 9 5 4
 2 8 9 8 2 3 8 3 5 1 9 0 2]","[6 2 3 2 5 4 2 5 3 5 9 9 3 9 0 8 6 9 0 9 1 4 5 2 3 2 4 2 4 2 9 2 3 9 3 9 3
 9 3 2 3 3 0 3 9 2 4 5 2 7]"
2.076049133448549,"[3 5 2 8 4 8 3 6 5 7 8 4 2 3 4 9 9 0 9 7 3 1 9 5 3 9 4 9 9 7 3 6 1 4 9 2 8
 9 0 9 9 0 6 8 8 0 4 3 1 3]","[9 2 7 3 3 3 9 9 8 2 3 8 0 9 8 6 3 4 2 3 9 4 5 9 0 3 8 3 2 2 4 0 4 5 2 9 5
 3 3 5 2 2 1 3 3 5 3 9 3 0]"
2.0903133465222026,"[3 1 3 2 4 4 8 3 7 9 3 0 5 3 9 0 3 8 0 8 4 3 5 7 8 2 8 3 2 3 9 3 7 5 5 9 6
 3 6 8 2 9 9 2 9 6 3 9 0 3]","[9 4 4 3 8 3 3 9 3 2 0 4 8 9 3 3 0 3 3 3 8 0 2 9 4 0 5 2 7 2 2 4 2 9 9 2 3
 9 9 3 5 3 2 9 5 9 9 5 3 2]"
2.013842048206573,"[5 2 8 0 3 9 8 3 8 6 8 0 3 9 3 8 4 9 6 6 1 6 3 1 3 5 1 8 2 0 9 3 5 4 4 0 9
 1 9 3 3 8 7 8 3 9 3 4 9 6]","[8 5 3 4 2 2 3 2 3 9 3 5 9 2 2 4 3 2 0 9 4 1 4 4 2 9 9 3 3 3 6 0 9 3 8 2 3
 4 3 9 4 3 2 3 0 2 9 3 5 9]"
2.064725789388419,"[0 4 9 3 9 0 7 8 3 3 4 0 3 3 8 3 1 1 3 9 8 9 5 8 3 3 2 4 1 9 8 2 9 6 3 7 3
 8 2 7 9 1 6 1 5 6 5 1 6 0]","[5 3 2 0 2 3 3 5 9 2 5 4 2 4 3 4 4 4 9 3 3 3 2 3 0 9 3 3 4 2 3 7 3 9 9 6 0
 3 9 2 3 4 0 4 9 1 8 3 3 2]"
2.0129232968182524,"[2 8 1 7 9 9 2 6 8 7 0 9 2 6 3 5 2 3 9 2 2 1 3 9 3 1 6 4 9 3 2 3 3 0 5 8 5
 9 8 9 1 3 5 6 8 1 7 5 3 3]","[9 3 4 3 5 2 3 9 3 2 5 3 3 3 4 2 9 9 2 5 5 4 2 2 9 3 9 3 3 2 0 9 2 2 9 3 9
 5 3 2 4 9 9 9 3 3 3 9 9 4]"
1.9437017916712687,"[4 3 5 3 7 6 7 1 3 9 2 5 9 6 8 8 0 3 0 8 5 2 2 3 4 5 7 6 3 9 9 1 1 6 7 4 2
 0 8 5 5 7 4 4 3 0 5 3 9 1]","[3 2 8 9 6 9 9 4 2 2 7 9 5 9 3 3 9 9 5 3 9 5 9 2 3 9 2 3 0 2 5 3 9 9 2 5 9
 2 3 2 2 2 8 8 4 3 9 4 3 4]"
1.9484840934027583,"[1 2 7 2 1 3 8 1 6 9 6 2 6 5 3 9 2 6 0 3 7 8 3 4 5 7 3 6 4 0 5 2 8 6 8 0 8
 1 8 3 8 1 0 3 9 7 3 2 9 9]","[4 9 2 7 4 9 3 4 9 3 9 5 9 9 9 2 9 3 2 4 2 3 4 3 2 2 2 0 8 3 9 9 3 1 3 2 3
 3 3 9 3 3 9 2 3 9 9 3 2 3]"
2.0994760115053186,"[5 0 4 6 7 3 7 9 2 4 9 3 6 0 9 7 5 2 2 2 5 9 9 3 9 5 4 1 3 1 8 3 3 9 5 0 6
 9 5 3 8 9 3 1 3 8 3 0 2 0]","[9 3 3 0 2 9 9 3 9 8 6 2 3 2 2 2 2 0 9 3 9 2 2 9 3 2 3 4 2 9 3 9 9 5 9 2 9
 5 9 2 3 3 0 4 0 3 9 3 9 9]"
2.091449391179473,"[4 5 9 7 1 3 9 8 5 3 3 9 8 2 7 6 8 3 9 9 5 7 2 3 9 2 7 1 5 7 1 3 5 8 0 3 8
 3 2 8 0 5 3 0 5 4 2 6 3 9]","[3 9 2 6 4 2 2 3 9 9 2 3 3 0 3 9 5 9 2 2 2 2 5 9 6 9 3 4 9 9 4 9 9 3 2 4 3
 0 9 3 3 2 0 2 9 5 3 9 2 2]"
2.0399115917347643,"[9 8 3 3 6 5 7 8 0 2 3 4 3 5 5 7 9 2 1 6 0 8 1 6 2 3 0 3 1 8 5 2 6 3 3 8 1
 8 0 2 9 3 7 4 8 5 9 0 9 3]","[3 3 9 9 9 9 2 3 2 0 9 8 9 8 9 2 3 5 4 3 2 3 9 1 5 9 3 4 3 3 9 3 9 0 4 3 4
 3 5 7 5 0 2 3 4 2 3 3 6 0]"
2.035791490265333,"[3 0 3 3 2 5 6 6 8 1 6 9 1 8 3 5 8 5 9 0 1 9 3 1 3 3 5 0 9 9 3 3 4 9 6 9 4
 9 8 3 6 9 7 6 1 4 5 1 0 5]","[9 5 4 9 0 9 9 9 3 4 3 2 4 3 9 9 3 9 2 3 4 3 9 9 2 4 8 4 2 2 9 9 8 3 9 3 3
 2 3 0 9 5 2 0 4 3 9 4 3 2]"
2.112604508617961,"[0 1 8 5 0 2 9 7 3 6 8 7 8 1 3 5 7 3 3 3 3 3 8 3 1 8 9 8 3 4 0 4 9 3 2 5 1
 5 6 6 9 2 2 9 8 3 0 8 3 7]","[2 4 3 9 4 0 3 2 9 0 3 3 3 3 2 9 6 9 9 2 9 2 5 9 9 3 5 4 0 3 3 3 3 4 9 9 4
 9 1 9 6 5 3 3 3 9 5 3 2 2]"
1.9202315189898784,"[3 9 6 0 9 6 1 0 8 2 5 8 1 9 3 6 5 3 6 2 0 5 8 5 7 3 3 4 9 5 6 1 7 3 2 0 4
 1 5 8 2 9 3 8 1 3 7 3 4 9]","[9 3 9 4 3 0 4 2 3 9 2 3 4 2 0 9 2 9 9 3 5 9 3 9 9 0 9 3 3 9 9 9 3 4 7 3 3
 3 9 3 5 2 0 3 3 4 3 9 3 2]"
2.0330958978881317,"[9 8 9 6 9 6 8 9 3 9 2 5 1 8 8 2 2 6 9 1 5 4 3 4 9 2 2 9 3 5 5 3 3 3 3 2 1
 4 4 5 1 6 8 3 5 2 3 8 3 9]","[5 4 3 3 6 9 3 3 9 2 3 9 4 3 3 9 0 9 2 4 2 3 2 3 3 9 9 2 9 9 8 2 0 9 0 7 3
 8 8 9 4 9 3 4 9 5 9 5 9 2]"
2.0898523802071467,"[5 1 3 8 3 4 8 5 8 3 1 9 1 0 9 9 9 0 7 7 3 2 1 2 2 3 5 5 2 0 2 3 4 5 4 7 9
 0 3 9 2 3 9 6 1 9 4 2 8 4]","[2 4 9 3 2 3 3 2 3 2 4 2 4 9 3 2 3 3 9 2 4 9 9 9 0 4 9 8 9 4 5 2 8 9 3 3 3
 5 0 3 3 4 5 9 3 2 3 7 3 3]"
2.0603386661853005,"[2 9 3 1 7 3 3 8 4 4 9 9 8 8 3 6 5 0 9 2 8 9 8 3 0 8 3 3 0 6 2 3 3 3 0 4 9
 2 8 5 9 5 8 2 5 1 3 4 3 4]","[5 2 2 9 2 9 0 3 8 5 3 5 3 4 9 9 2 3 3 0 3 2 3 9 2 3 2 0 4 9 9 9 9 0 5 3 2
 3 3 9 6 9 3 9 9 3 4 3 9 8]"
2.0061893563942337,"[5 2 9 6 9 5 4 1 9 4 3 6 3 7 3 6 0 8 6 3 3 9 0 1 4 9 3 3 6 3 9 5 0 4 1 0 5
 8 9 0 8 8 0 5 5 3 3 7 8 7]","[9 9 3 9 2 9 3 4 5 3 9 0 0 3 0 9 2 3 9 4 0 2 2 4 5 6 4 2 3 2 2 9 3 3 3 3 2
 3 3 5 3 3 4 9 9 9 2 6 3 2]"
2.0289170532724703,"[3 3 3 3 8 1 2 0 9 2 4 7 9 5 9 1 6 7 8 2 5 4 3 9 3 4 6 3 5 5 1 2 3 0 4 1 8
 7 9 8 0 2 1 6 8 4 7 9 2 3]","[9 2 9 9 5 4 9 5 3 0 8 2 5 8 3 4 9 3 3 3 2 8 4 6 2 3 9 9 9 9 9 5 9 3 3 3 3
 9 3 3 9 5 3 0 3 3 3 2 7 9]"
1.9933594775212644,"[3 9 3 9 4 1 0 3 0 8 5 3 9 5 6 3 3 8 5 6 3 3 8 6 4 3 5 9 0 4 7 4 8 5 3 3 3
 0 7 5 8 5 9 1 6 8 3 2 1 9]","[2 2 0 3 8 9 3 9 3 3 2 9 6 8 9 9 4 3 9 3 9 4 3 9 8 0 9 3 2 3 6 8 4 9 4 9 9
 3 9 9 3 9 2 3 9 3 2 9 4 2]"
2.0135334408244483,"[7 0 8 4 3 3 3 2 9 1 2 0 1 0 6 3 5 3 3 3 1 5 9 7 2 2 9 5 6 5 8 9 8 5 3 4 1
 6 1 3 7 2 6 1 3 0 0 3 9 0]","[2 2 3 8 2 9 0 3 3 4 9 5 4 9 1 9 9 4 2 9 4 9 2 2 7 9 5 9 0 2 3 3 4 9 9 5 4
 9 3 9 6 5 3 9 4 3 4 9 5 2]"
2.045376390768812,"[3 4 8 7 9 7 1 6 6 9 7 2 8 5 1 7 1 4 3 2 9 1 7 3 3 3 2 3 6 5 3 4 3 3 4 5 3
 0 9 8 0 8 0 9 3 0 9 8 2 2]","[0 3 3 3 3 2 3 1 9 3 9 5 3 9 4 2 4 3 9 9 3 3 6 4 9 2 9 0 3 9 9 8 2 0 5 9 2
 3 2 3 2 4 9 5 9 3 2 3 9 3]"
2.133436038123991,"[3 5 9 7 0 8 4 8 4 7 4 6 9 2 7 9 7 1 5 4 0 1 3 3 6 4 5 3 9 3 3 0 8 8 8 2 4
 8 3 3 3 5 2 3 7 3 8 7 3 3]","[9 9 3 2 3 3 8 5 5 9 8 9 3 3 2 3 3 4 9 3 5 3 2 9 3 3 9 9 3 0 0 2 3 4 3 0 3
 3 4 4 0 9 3 9 2 9 3 3 2 4]"
2.0395020228213294,"[4 2 3 3 6 8 6 6 2 5 4 8 9 5 8 9 0 2 2 3 3 1 0 5 5 9 9 2 8 1 8 0 3 5 3 3 6
 3 8 7 5 7 3 2 9 5 9 4 7 9]","[8 5 0 9 9 3 3 9 7 9 3 3 5 9 3 3 9 3 9 9 2 4 3 2 8 2 3 9 3 3 3 4 0 9 4 9 1
 9 4 6 9 9 9 9 2 9 2 3 2 5]"
2.0965327983877318,"[3 5 8 7 7 9 6 3 5 1 1 8 0 2 9 2 5 2 3 4 3 1 8 8 3 3 3 3 8 5 8 9 6 3 9 8 5
 4 6 9 8 3 4 9 1 9 0 9 1 8]","[4 9 3 3 3 3 9 0 2 3 4 3 2 7 5 3 2 5 9 3 0 4 3 3 2 9 4 2 3 9 3 2 3 4 3 3 9
 8 9 5 5 2 8 2 3 2 3 3 4 3]"
2.0332480702493467,"[4 2 5 3 3 0 3 3 9 0 3 3 3 1 6 9 3 7 9 9 7 3 3 5 4 5 8 6 9 5 6 6 3 7 7 4 2
 3 0 7 4 8 8 5 9 8 4 5 8 0]","[8 5 9 2 2 9 2 0 5 2 4 9 9 9 3 3 9 2 2 2 9 9 4 9 8 9 3 9 2 2 9 0 0 6 2 8 9
 9 3 3 5 3 3 9 3 4 3 8 3 2]"
2.098219502421402,"[6 8 8 5 3 9 9 1 3 9 3 8 2 3 2 9 0 9 8 4 7 3 0 3 3 3 1 3 3 9 0 0 7 1 9 4 0
 3 8 1 4 2 6 5 8 2 2 1 5 8]","[9 5 3 9 9 3 3 4 4 6 9 4 9 4 3 2 2 2 3 5 3 0 3 0 2 9 9 9 2 3 2 5 9 4 2 3 4
 2 3 4 3 9 3 9 3 9 0 4 9 3]"
2.067648873904866,"[7 4 2 3 4 0 9 8 6 7 7 6 3 2 8 3 3 2 5 9 0 6 5 2 4 9 2 2 3 8 9 0 3 9 3 7 8
 5 9 3 3 3 1 1 0 9 8 1 4 5]","[6 8 9 9 3 3 5 3 9 9 3 3 4 5 3 0 9 9 9 3 4 9 9 5 8 3 0 3 9 5 6 2 0 5 9 2 3
 9 3 9 2 2 4 4 3 2 3 3 3 2]"
2.074501038636249,"[9 9 8 4 5 3 4 3 4 2 3 8 7 9 1 6 0 6 9 1 9 8 0 2 4 5 6 4 2 3 3 3 9 2 1 5 4
 0 3 7 8 1 9 9 8 3 3 8 9 0]","[3 6 3 3 9 4 3 9 8 3 9 3 2 2 4 0 2 9 2 4 3 3 3 0 5 2 9 8 9 0 9 4 3 9 4 8 3
 3 4 6 3 3 5 2 5 9 2 3 5 2]"
2.1223361838914596,"[9 1 9 7 1 8 0 9 8 4 2 9 3 2 2 2 6 3 2 8 5 9 3 7 3 9 1 5 4 5 0 4 6 0 3 3 2
 9 6 0 3 3 8 9 3 5 9 8 6 3]","[3 3 3 2 3 3 3 5 3 8 3 6 0 9 0 9 1 2 9 3 9 2 0 2 2 5 4 9 8 8 2 8 9 2 0 2 3
 3 0 4 0 9 3 3 9 9 3 3 9 9]"
1.9791855289589884,"[6 0 7 2 8 9 1 0 3 9 9 1 3 3 8 3 9 7 6 6 3 9 5 7 2 9 3 3 3 2 9 8 3 7 8 9 4
 1 2 8 7 3 8 1 7 3 5 9 2 3]","[9 4 2 7 3 3 3 3 2 5 3 4 9 9 3 2 2 3 9 9 0 3 2 3 5 2 0 9 9 9 3 4 0 6 3 2 8
 4 9 3 2 4 3 9 9 9 9 6 3 0]"
2.0630230371537013,"[7 8 6 2 3 9 1 2 9 5 9 7 1 0 4 4 9 0 9 8 5 5 8 8 0 0 4 3 2 9 4 5 0 2 7 3 4
 3 1 6 9 6 3 3 8 7 8 3 1 0]","[2 3 9 5 2 2 4 9 5 2 2 2 3 9 8 3 6 2 3 3 9 9 5 3 4 2 3 2 3 3 8 9 3 9 9 9 3
 0 4 9 2 1 9 4 3 3 4 0 9 3]"
2.076766572499202,"[4 3 6 4 1 9 5 3 6 3 2 2 3 9 7 5 0 1 1 6 1 3 7 3 8 4 5 3 8 6 9 3 6 9 7 2 5
 2 5 8 9 2 3 4 0 9 9 7 3 8]","[3 9 9 8 4 3 9 4 3 4 9 3 0 2 2 8 3 4 9 9 3 2 9 2 3 8 2 9 3 0 3 9 1 6 6 0 9
 3 2 3 2 5 0 8 2 2 5 3 0 5]"
2.090437249937242,"[5 2 8 3 1 0 3 1 8 9 0 3 9 6 4 1 9 9 9 7 4 3 3 9 1 8 8 2 0 7 0 6 7 4 3 9 5
 8 4 4 8 3 3 3 5 2 7 8 8 8]","[9 9 3 4 4 3 2 4 3 2 2 9 2 1 3 4 5 3 2 3 5 2 9 2 4 3 4 0 2 9 3 9 2 8 0 2 9
 3 8 3 5 0 0 9 9 5 6 3 3 3]"
2.070515607325345,"[9 5 9 8 8 4 3 0 1 4 2 8 7 5 3 3 7 2 8 3 5 2 8 2 8 3 3 3 9 3 2 0 3 1 0 4 9
 5 0 8 3 2 9 7 9 6 3 0 7 9]","[2 8 6 3 3 3 0 3 4 5 5 3 2 2 9 9 6 9 3 2 2 9 3 5 5 2 9 0 5 9 0 5 2 4 3 8 3
 9 9 3 9 7 3 3 3 9 0 2 9 2]"
2.02706201802245,"[0 5 0 3 6 3 2 3 1 9 1 1 9 6 4 8 9 3 8 7 3 2 0 7 6 4 9 3 8 1 4 3 5 2 7 1 4
 9 7 3 6 7 3 9 5 2 3 8 3 9]","[3 2 3 2 1 0 9 9 4 2 4 4 3 9 3 3 2 9 3 3 9 7 2 3 9 8 5 0 3 4 8 9 9 5 2 3 5
 3 6 4 9 9 2 3 8 5 4 3 2 3]"
2.0586816960202188,"[8 0 9 4 5 9 3 3 5 3 9 3 2 2 2 4 3 7 8 3 4 3 8 3 3 6 8 0 1 0 3 8 9 9 1 3 4
 4 5 9 2 1 8 8 8 7 2 1 1 3]","[3 3 2 5 9 5 9 9 9 4 3 4 9 7 9 8 9 2 3 4 8 2 3 0 0 9 3 9 4 4 9 3 3 3 4 2 3
 3 2 3 0 3 5 3 4 3 3 3 4 0]"
2.0734106875247122,"[0 1 9 3 5 5 2 0 9 7 3 3 0 9 3 1 7 9 2 0 4 1 8 8 3 2 7 0 8 3 6 6 5 9 9 3 5
 8 4 8 4 6 3 9 8 2 8 6 6 3]","[2 4 2 9 2 9 9 4 2 3 2 4 9 3 9 4 2 2 7 5 8 4 3 4 9 3 9 3 5 4 3 9 9 3 5 2 8
 3 8 3 3 9 0 5 3 9 3 0 1 4]"
2.0400267279148623,"[9 9 0 5 5 7 1 2 9 3 4 8 3 1 9 8 7 1 3 3 5 7 6 4 3 5 6 8 9 5 0 8 8 9 3 7 2
 9 8 1 2 3 2 3 5 8 2 9 9 0]","[2 3 5 2 9 9 3 5 3 2 5 3 0 4 6 3 3 4 9 9 9 3 9 8 4 8 0 3 3 9 3 3 3 5 9 2 3
 2 3 4 3 0 7 2 9 5 9 5 3 3]"
2.0586957527844874,"[9 4 3 2 1 7 4 7 3 8 8 3 3 2 2 1 3 4 9 6 7 5 3 3 3 7 8 5 1 2 0 0 8 1 0 3 9
 0 5 9 3 9 2 4 4 3 2 8 3 8]","[5 3 0 0 4 2 8 9 9 3 3 9 2 5 9 4 2 3 2 9 3 9 0 2 4 2 3 9 3 5 3 4 3 9 2 9 3
 2 2 6 0 3 3 5 3 9 9 3 9 3]"
